codigo_registro,data_pregao,codigo_mercado,ativo,codigo_bdi,nome,especificador,identificacao_mercado,moeda_cotacao,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,preco_melhor_compra,preco_melhor_venda,numero_negocios,quantidade_acoes,volume_financeiro,preco_fechamento_ajustado,fator_ajuste,codigo_papel_registro
01,2023-03-15,02,BRFS3,010,BRF SA,ON,NM,R$,6.46,6.71,6.35,6.57,6.69,6.68,0,6692314700000,182514000.0,1199825.88,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-16,02,PETR4,010,PETROBRAS,PN,N2,R$,23.4,23.52,22.97,23.27,23.26,23.26,0,23309204400000,668210000.0,15552360.46,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-16,02,VALE3,010,VALE,ON  ED,NM,R$,81.22,82.15,80.71,81.55,81.75,81.75,0,81796826200000,205734000.0,16779121.15,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-03-16,02,BRFS3,010,BRF SA,ON,NM,R$,6.7,7.24,6.63,6.89,6.69,6.69,0,6702687300000,316617000.0,2184274.4,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-17,02,VALE3,010,VALE,ON  ED,NM,R$,82.91,83.5,82.63,82.88,82.73,82.73,0,82755481400000,399064000.0,33075580.41,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-03-17,02,PETR4,010,PETROBRAS,PN,N2,R$,23.1,23.51,22.86,23.3,23.51,23.5,0,23517983100000,935027000.0,21791402.63,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-17,02,BRFS3,010,BRF SA,ON,NM,R$,6.65,7.12,6.64,6.95,7.0,7.0,0,7012878800000,243957000.0,1697088.34,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-20,02,BRFS3,010,BRF SA,ON,NM,R$,7.0,7.04,6.73,6.87,6.82,6.82,0,6833747500000,155174000.0,1066252.3,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-20,02,VALE3,010,VALE,ON  ED,NM,R$,82.72,83.99,81.81,83.34,83.41,83.4,0,83415407400000,196509000.0,16377340.5,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-03-20,02,PETR4,010,PETROBRAS,PN,N2,R$,23.51,23.65,22.89,23.13,22.93,22.93,0,22948005500000,575752000.0,13318672.88,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-21,02,VALE3,010,VALE,ON  ED,NM,R$,83.22,83.44,81.54,82.34,82.71,82.7,0,82714576600000,156922000.0,12921215.55,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-03-21,02,BRFS3,010,BRF SA,ON,NM,R$,6.83,6.85,6.54,6.61,6.59,6.59,0,6601497300000,132433000.0,876065.07,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-21,02,PETR4,010,PETROBRAS,PN,N2,R$,23.2,23.6,23.08,23.4,23.4,23.4,0,23428317300000,433912000.0,10157840.83,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-22,02,VALE3,010,VALE,ON  ED,NM,R$,82.0,82.75,81.61,82.11,81.68,81.67,0,81695377500000,180855000.0,14851372.92,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-03-22,02,BRFS3,010,BRF SA,ON,NM,R$,6.57,6.57,6.12,6.25,6.14,6.14,0,6152077700000,254444000.0,1591791.73,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-22,02,PETR4,010,PETROBRAS,PN,N2,R$,23.39,23.62,23.04,23.34,23.33,23.32,0,23345851400000,464356000.0,10840056.91,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-23,02,VALE3,010,VALE,ON  ED,NM,R$,81.52,82.18,78.81,80.25,79.58,79.5,0,79586987000000,260001000.0,20867554.3,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-03-23,02,PETR4,010,PETROBRAS,PN,N2,R$,23.37,23.67,22.59,23.06,22.8,22.79,0,22807798600000,747112000.0,17234977.89,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-23,02,BRFS3,010,BRF SA,ON,NM,R$,6.3,6.3,5.48,5.77,5.55,5.55,0,5563541600000,360439000.0,2082789.69,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-24,02,BRFS3,010,BRF SA,ON,NM,R$,5.58,6.3,5.54,5.95,6.18,6.17,0,6182411300000,331880000.0,1975313.94,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-24,02,VALE3,010,VALE,ON,NM,R$,79.69,79.86,78.09,78.63,78.67,78.66,0,78677219100000,278019000.0,21861317.78,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-03-24,02,PETR4,010,PETROBRAS,PN,N2,R$,22.71,23.13,22.48,22.84,22.79,22.79,0,22806958100000,525568000.0,12006135.98,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-27,02,BRFS3,010,BRF SA,ON,NM,R$,6.23,6.29,5.95,6.04,6.07,6.06,0,6071783400000,121536000.0,734888.68,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-27,02,PETR4,010,PETROBRAS,PN,N2,R$,23.11,23.36,22.83,23.1,23.18,23.18,0,23194429600000,391487000.0,9047151.06,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-27,02,VALE3,010,VALE,ON,NM,R$,79.51,80.08,78.03,78.79,78.54,78.53,0,78544497600000,142029000.0,11190960.67,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-03-28,02,PETR4,010,PETROBRAS,PN,N2,R$,23.22,23.64,23.15,23.45,23.59,23.58,0,23594833300000,290911000.0,6822808.82,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-28,02,BRFS3,010,BRF SA,ON,NM,R$,6.06,6.39,5.97,6.24,6.31,6.31,0,6321362300000,113915000.0,710992.0,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-28,02,VALE3,010,VALE,ON,NM,R$,78.72,79.9,78.59,79.47,79.37,79.35,0,79384098600000,138668000.0,11021022.05,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-03-29,02,PETR4,010,PETROBRAS,PN,N2,R$,23.71,24.04,23.47,23.76,23.9,23.89,0,23905752300000,491486000.0,11680989.6,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-29,02,VALE3,010,VALE,ON,NM,R$,79.99,80.84,79.84,80.38,80.51,80.51,0,80534544800000,173452000.0,13943772.65,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-03-29,02,BRFS3,010,BRF SA,ON,NM,R$,6.38,6.4,6.11,6.26,6.35,6.35,0,6361689700000,166474000.0,1043476.08,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-30,02,PETR4,010,PETROBRAS,PN,N2,R$,24.25,24.28,23.68,23.91,23.97,23.96,0,23986285800000,561169000.0,13422501.17,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-30,02,VALE3,010,VALE,ON,NM,R$,81.7,81.95,81.15,81.56,81.82,81.81,0,81824531900000,142490000.0,11622387.81,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-03-30,02,BRFS3,010,BRF SA,ON,NM,R$,6.38,6.68,6.34,6.53,6.57,6.56,0,6582012400000,129241000.0,844665.4,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-31,02,BRFS3,010,BRF SA,ON,NM,R$,6.6,6.6,6.13,6.27,6.21,6.21,0,6221969000000,162997000.0,1023122.34,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-03-31,02,PETR4,010,PETROBRAS,PN,N2,R$,24.0,24.22,23.21,23.66,23.45,23.45,0,23467151000000,595478000.0,14090403.7,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-03-31,02,VALE3,010,VALE,ON,NM,R$,81.6,82.17,79.91,80.87,80.29,80.29,0,80305550400000,224684000.0,18172050.96,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-03,02,BRFS3,010,BRF SA,ON,NM,R$,6.25,6.35,5.89,6.01,6.0,6.0,0,6011785600000,162242000.0,976401.22,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-03,02,PETR4,010,PETROBRAS,PN,N2,R$,24.09,24.5,23.8,24.21,24.49,24.49,0,24508588700000,739312000.0,17902363.05,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-03,02,VALE3,010,VALE,ON,NM,R$,79.8,80.39,79.41,79.88,80.31,80.26,0,80324761900000,135102000.0,10792066.02,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-04,02,BRFS3,010,BRF SA,ON,NM,R$,6.11,6.17,5.86,6.04,6.13,6.11,0,6131771600000,152069000.0,918993.9,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-04,02,VALE3,010,VALE,ON,NM,R$,79.96,80.18,77.75,78.66,78.04,78.03,0,78045834100000,204856000.0,16115046.54,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-04,02,PETR4,010,PETROBRAS,PN,N2,R$,24.63,24.76,24.1,24.36,24.27,24.27,0,24286126300000,575057000.0,14012080.72,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-05,02,PETR4,010,PETROBRAS,PN,N2,R$,24.19,24.53,23.27,23.93,24.35,24.34,0,24358207900000,936264000.0,22410250.65,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-05,02,BRFS3,010,BRF SA,ON,NM,R$,6.08,6.25,5.95,6.12,6.2,6.2,0,6212192600000,131239000.0,803846.61,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-05,02,VALE3,010,VALE,ON,NM,R$,77.75,77.76,75.9,76.6,76.89,76.89,0,76905876000000,253826000.0,19444268.22,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-06,02,BRFS3,010,BRF SA,ON,NM,R$,6.21,6.43,6.11,6.22,6.14,6.13,0,6141824200000,116544000.0,725977.46,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-06,02,VALE3,010,VALE,ON,NM,R$,76.67,77.5,76.28,76.74,76.75,76.72,0,76754319900000,139768000.0,10725942.88,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-06,02,PETR4,010,PETROBRAS,PN,N2,R$,24.34,24.42,23.95,24.15,24.0,24.0,0,24013920600000,295654000.0,7141608.6,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-10,02,PETR4,010,PETROBRAS,PN,N2,R$,24.03,24.66,24.03,24.43,24.51,24.51,0,24525162900000,414559000.0,10131324.48,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-10,02,VALE3,010,VALE,ON,NM,R$,76.75,78.26,76.7,77.92,78.23,78.21,0,78233981900000,138490000.0,10791834.11,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-10,02,BRFS3,010,BRF SA,ON,NM,R$,6.16,6.23,6.03,6.12,6.17,6.15,0,6171060800000,78856000.0,483259.13,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-11,02,BRFS3,010,BRF SA,ON,NM,R$,6.22,6.82,6.22,6.58,6.76,6.76,0,6772397900000,194621000.0,1282522.44,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-11,02,VALE3,010,VALE,ON,NM,R$,80.5,82.95,80.06,81.85,82.36,82.36,0,82378445300000,342260000.0,28016678.11,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-11,02,PETR4,010,PETROBRAS,PN,N2,R$,24.7,25.7,24.63,25.28,25.66,25.65,0,25669396200000,805650000.0,20372416.74,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-12,02,BRFS3,010,BRF SA,ON,NM,R$,6.81,6.96,6.66,6.81,6.81,6.8,0,6812294800000,149918000.0,1022203.85,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-12,02,VALE3,010,VALE,ON,NM,R$,82.75,82.8,80.29,81.01,80.6,80.57,0,80606803600000,327020000.0,26492440.07,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-12,02,PETR4,010,PETROBRAS,PN,N2,R$,25.98,26.15,25.18,25.78,25.85,25.84,0,25851020100000,715634000.0,18453659.85,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-13,02,VALE3,010,VALE,ON,NM,R$,80.0,80.73,78.97,79.54,79.51,79.45,0,79515768800000,213619000.0,16991389.32,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-13,02,BRFS3,010,BRF SA,ON,NM,R$,6.72,6.75,6.24,6.42,6.29,6.28,0,6292573700000,277389000.0,1781574.75,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-13,02,PETR4,010,PETROBRAS,PN,N2,R$,25.85,26.09,25.8,25.96,26.03,26.0,0,26036144600000,388528000.0,10087569.36,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-14,02,PETR4,010,PETROBRAS,PN,N2,R$,25.8,26.4,25.72,26.18,26.3,26.29,0,26307844300000,384211000.0,10062354.28,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-14,02,BRFS3,010,BRF SA,ON,NM,R$,6.27,6.27,6.05,6.13,6.17,6.16,0,6172107100000,139338000.0,855190.1,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-14,02,VALE3,010,VALE,ON,NM,R$,79.1,79.8,78.0,78.84,78.81,78.8,0,78826002200000,226932000.0,17893073.48,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-17,02,BRFS3,010,BRF SA,ON,NM,R$,6.15,6.29,6.1,6.18,6.2,6.2,0,6211284500000,115131000.0,712267.17,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-17,02,PETR4,010,PETROBRAS,PN,N2,R$,26.24,26.8,26.21,26.63,26.71,26.7,0,26718268800000,494271000.0,13162462.27,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-17,02,VALE3,010,VALE,ON,NM,R$,79.48,80.44,77.45,78.67,77.87,77.85,0,77885582000000,214792000.0,16899795.05,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-18,02,BRFS3,010,BRF SA,ON,NM,R$,6.27,6.28,6.0,6.09,6.02,6.02,0,6031651300000,161107000.0,981264.68,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-18,02,VALE3,010,VALE,ON,NM,R$,78.79,78.93,77.66,78.41,78.54,78.54,0,78555152800000,151934000.0,11913697.78,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-18,02,PETR4,010,PETROBRAS,PN,N2,R$,26.71,27.62,26.52,27.24,27.39,27.38,0,27395419400000,994788000.0,27101233.1,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-19,02,BRFS3,010,BRF SA,ON,NM,R$,6.0,6.09,5.91,6.0,6.0,6.0,0,6011529000000,103762000.0,623076.85,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-19,02,VALE3,010,VALE,ON,NM,R$,77.3,77.62,75.02,75.96,76.25,76.25,0,76268654500000,311280000.0,23644912.74,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-19,02,PETR4,010,PETROBRAS,PN,N2,R$,27.16,27.31,26.45,26.81,26.51,26.5,0,26529699200000,732178000.0,19631634.08,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-20,02,VALE3,010,VALE,ON,NM,R$,75.9,76.46,74.53,75.31,74.66,74.66,0,74676666300000,311128000.0,23431192.81,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-20,02,PETR4,010,PETROBRAS,PN,N2,R$,26.52,26.98,26.29,26.69,26.69,26.66,0,26696244100000,547384000.0,14610078.44,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-20,02,BRFS3,010,BRF SA,ON,NM,R$,6.01,6.05,5.87,5.95,5.99,5.99,0,6001235400000,125142000.0,745495.06,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-24,02,BRFS3,010,BRF SA,ON,NM,R$,5.97,6.09,5.93,6.01,6.0,6.0,0,6010799200000,69101000.0,415844.23,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-24,02,PETR4,010,PETROBRAS,PN,N2,R$,26.6,27.26,26.5,27.02,27.2,27.2,0,27217703600000,438209000.0,11841524.64,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-24,02,VALE3,010,VALE,ON,NM,R$,72.2,72.54,71.59,71.95,71.96,71.95,0,71967270700000,297540000.0,21408874.24,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-25,02,PETR4,010,PETROBRAS,PN,N2,R$,27.16,27.5,26.72,27.07,27.09,27.06,0,27097800400000,538541000.0,14580304.39,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-25,02,VALE3,010,VALE,ON,NM,R$,71.2,71.2,69.71,70.08,70.0,70.0,0,70048365400000,317992000.0,22286079.45,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-25,02,BRFS3,010,BRF SA,ON,NM,R$,5.99,6.02,5.75,5.86,5.91,5.9,0,5911281900000,127483000.0,747849.34,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-26,02,BRFS3,010,BRF SA,ON,NM,R$,5.91,5.97,5.84,5.9,5.91,5.89,0,5910983300000,90834000.0,536814.25,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-26,02,PETR4,010,PETROBRAS,PN,N2,R$,27.12,27.22,26.75,26.9,26.75,26.74,0,26755325600000,402494000.0,10828216.88,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-26,02,VALE3,010,VALE,ON,NM,R$,71.0,71.43,70.27,70.69,70.27,70.27,0,70285674600000,259072000.0,18316208.73,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-27,02,VALE3,010,VALE,ON,NM,R$,69.7,71.78,69.18,70.86,71.76,71.76,0,71777376800000,317178000.0,22476070.08,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-27,02,BRFS3,010,BRF SA,ON,NM,R$,5.92,5.97,5.67,5.76,5.82,5.81,0,5822341900000,222584000.0,1282569.3,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-27,02,PETR4,010,PETROBRAS,PN,N2,R$,26.85,27.18,25.91,26.4,26.1,26.1,0,26120144300000,1156327000.0,30531152.58,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-04-28,02,VALE3,010,VALE,ON,NM,R$,71.63,72.42,71.06,72.16,72.4,72.31,0,72404709800000,332775000.0,24013328.04,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-04-28,02,BRFS3,010,BRF SA,ON,NM,R$,5.83,6.38,5.82,6.2,6.34,6.34,0,6351648100000,246636000.0,1529271.61,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-04-28,02,PETR4,010,PETROBRAS,PN  EDR,N2,R$,23.6,24.05,23.15,23.64,23.7,23.7,0,23719382400000,811385000.0,19186471.33,0,0000000000009999123100000010000000000000BRPETRACNPR6206
01,2023-05-02,02,BRFS3,010,BRF SA,ON,NM,R$,6.3,6.34,6.04,6.15,6.08,6.07,0,6081712000000,131871000.0,811901.88,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-05-02,02,PETR4,010,PETROBRAS,PN  EDR,N2,R$,23.7,23.74,22.64,22.93,22.74,22.74,0,22752818700000,679111000.0,15572647.45,0,0000000000009999123100000010000000000000BRPETRACNPR6206
01,2023-05-02,02,VALE3,010,VALE,ON,NM,R$,71.3,71.6,69.32,69.83,69.54,69.52,0,69557483900000,373679000.0,26096172.86,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-05-03,02,PETR4,010,PETROBRAS,PN  EDR,N2,R$,22.6,22.99,22.42,22.72,22.66,22.65,0,22677951500000,511337000.0,11621279.35,0,0000000000009999123100000010000000000000BRPETRACNPR6206
01,2023-05-03,02,VALE3,010,VALE,ON,NM,R$,69.94,70.08,68.86,69.34,69.0,68.99,0,69005729400000,199583000.0,13840775.91,0,0000000000009999123100000010000000000000BRVALEACNOR0207
01,2023-05-03,02,BRFS3,010,BRF SA,ON,NM,R$,6.1,6.47,6.07,6.3,6.32,6.3,0,6331679700000,194209000.0,1224683.99,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-05-04,02,VALE3,010,VALE,ON,NM,R$,69.05,69.33,66.71,67.4,66.86,66.86,0,66878719100000,359962000.0,24263158.23,0,0000000000009999123100000010000000000000BRVALEACNOR0207
